Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
The Shin Japanese Malt Whisky 15 Year 750ml,99.99,4.3,33,3,1,1,5,23,The Shin Japanese Malt Whisky 10 Year 750ml,79.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,"{'satisfaction': '5 reviews', 'value': '2 reviews'}",,16 out of 17 (94%) of reviewers would recommend this product to a friend.,16,94%
The Double Peat Blended Peated Malt Scotch Whisky 750ml,39.99,4.1,11,0,0,3,4,4,Islay Gold 10 YR 750ml,33.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Islay Gold Lorcan 750ml,31.99,Royal Tiger Indian Whisky 750ml,46.99,Dunville's Three Crowns Peated Irish Whiskey 750ml,41.99,"{'price': '2 reviews', 'value': '2 reviews'}",,8 out of 10 (80%) of reviewers would recommend this product to a friend.,8,80%
Crown Royal NFL Jersey Bag Gift 750ml btl,20.99,2.3,6,4,0,0,0,2,Louis Bouillot Perle de Vigne Brut 750ml,19.99,,,,,,,Malloye Irish Whiskey 1.75L,36.99,,,,,
Benriach The Smoky Ten Speyside Single Malt Scotch Whisky 750ml,60.99,5,3,0,0,0,0,3,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Glen Fohdry American Oak Cask Speyside Single Malt Scotch 750ml,27.99,Cloud Break Merlot 750ml,,Hickory Hill Cask Strength 750ml,44.99,Radius Cabernet 750ml,12.99,,,,,
Chivas Regal Mizunara 750ml,47.99,4.4,11,1,0,0,3,7,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Shieldaig 12yr Rum Cask Finish 750ml,54.99,Hatozaki Finest Japanese Whisky 750ml,41.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,{'price': '2 reviews'},,3 out of 5 (60%) of reviewers would recommend this product to a friend.,3,60%
Kurayoshi 18Yr Malt Whisky 750ml,219.99,5,2,0,0,0,0,2,Grangestone 31 Yr Single Malt 750ml,99.99,,,,,,,Strathcolm 8 Year Single Grain Scotch Whisky 750ml,24.99,{'smoothness': '2 reviews'},,1 out of 1 (100%) of reviewers would recommend this product to a friend.,1,100
Akashi Ume Whisky 750ml,33.99,4.6,22,0,0,1,7,14,Hatozaki Finest Japanese Whisky 750ml,41.99,Redemption High Rye Bourbon 750ml,27.99,ABK6 VSOP Cognac 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,"{'sweet': '8 reviews', 'flavor': '7 reviews'}",,12 out of 13 (92%) of reviewers would recommend this product to a friend.,12,92%
Glen Ness Single Malt Scotch Whisky 750ml,18.99,4,195,12,9,19,82,73,Glen Ness 8 Yr Single Malt Scotch Whisky 750ml,19.99,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Shieldaig Speyside Single Malt 750ml,18.99,Shieldaig Highland Single Malt 750ml,18.99,Shieldaig Islay Single Malt 750ml,19.99,"{'price': '63 reviews', 'value': '18 reviews'}",,120 out of 146 (82%) of reviewers would recommend this product to a friend.,120,82%
Kavalan Whisky Sherry Oak 750ml,149.99,5,6,0,0,0,0,6,WhistlePig 12 Year Cognac Finish BrlSel 750ml,49.99,Shieldaig Speyside Sin Malt 30Yr 750ml,29.99,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,Michelob Ultra 1/2 Keg,54.99,,,,,
Hamilton'S Highland Single Malt Scotch Whisky 750ml,21.99,3.8,25,3,1,4,6,11,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Hamilton's Lowland Single Malt Scotch Whisky 750ml,21.99,Hamilton's Speyside Single Malt Scotch Whisky 750ml,21.99,Shieldaig Islay Single Malt 750ml,19.99,Glen Ness 8 Yr Single Malt Scotch Whisky 750ml,19.99,{'price': '6 reviews'},,11 out of 17 (65%) of reviewers would recommend this product to a friend.,11,65%
Grangestone 12 Yr Single Malt Scotch Whisky 1.75l,64.99,4.1,392,29,15,39,115,194,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 1.75L,49.99,Gonzalez 1939 Anejo Tequila 750ml,49.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,"{'price': '108 reviews', 'satisfaction': '42 reviews'}","{'weight': '3 reviews', 'disappointing': '3 reviews'}",246 out of 307 (80%) of reviewers would recommend this product to a friend.,246,80%
Carlyle 12 Yr Blended Scotch Whisky 750ml,23.99,4.1,33,2,2,2,12,15,Carlyle Blended Scotch Whisky 1.75L,19.99,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Duncan Taylor Blended Scotch 12 Yr 750ml,22.99,"{'price': '14 reviews', 'satisfaction': '4 reviews'}",,20 out of 26 (77%) of reviewers would recommend this product to a friend.,20,77%
Highland Park Full Volume 750ml,99.99,4.8,4,0,0,0,1,3,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,"Chateau Beau-Sejour Becot St Emilion, 2018 750ml",99.99,,,,,
Crown Royal Black 375ml,16.49,4.5,1250,14,23,96,254,863,Malloye Irish Whiskey 750ml,19.99,Winchester Kentucky Bourbon Whiskey 750ml,17.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,"{'satisfaction': '12 reviews', 'enjoyment': '7 reviews'}",,34 out of 36 (94%) of reviewers would recommend this product to a friend.,34,94%
Glen Logie Blended Scotch 1.75l,19.99,3.9,70,7,4,11,17,31,Highland Bird Blended Scotch Whisky 1.75L,17.99,Starr Blu Vodka Plastic 1.75L,14.99,Starr Blu Vodka 1.75L,14.99,Sir Edward's Blended Smoky Scotch 1.75L,21.99,Bankers Club Scotch 1.75L,15.99,"{'price': '29 reviews', 'satisfaction': '6 reviews'}",,43 out of 59 (73%) of reviewers would recommend this product to a friend.,43,73%
Strathcolm 12 Year Single Grain Scotch Whisky 750ml,29.99,4.4,40,2,1,2,11,24,,,,,,,,,,,"{'price': '20 reviews', 'value': '6 reviews'}",,26 out of 30 (87%) of reviewers would recommend this product to a friend.,26,87%
Hamilton'S Islay Blended Malt Scotch Whisky 750ml,21.99,3.5,72,11,4,15,19,23,Shieldaig Islay Single Malt 750ml,19.99,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Hamilton's Isles Blended Malt 750ml,21.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Hamilton's Highland Single Malt Scotch Whisky 750ml,21.99,"{'price': '42 reviews', 'satisfaction': '12 reviews'}",,47 out of 67 (70%) of reviewers would recommend this product to a friend.,47,70%
Bunnahabhain Toiteach A Dha Single Malt Scotch Whisky 750ml,71.99,4.5,2,0,0,0,1,1,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,"Chateau Fabregues Costieres de Nimes, 2020 750ml",16.99,Macchia Barbera Delicious Lodi 750ml,24.99,,,,,
Benriach The Twelve Speyside Single Malt Scotch Whisky 750ml,59.99,4,2,0,0,1,0,1,Shieldaig 12yr Rum Cask Finish 750ml,54.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,"Chateau Paillet-Quancard Cotes Bordeaux, 2018 750ml",14.99,"Castello Meleto Borgaio Rosso di Toscana, 2019 750ml",11.99,Intruso Jumilla Monastrell Organic 750ml,12.99,,,,,
Carlyle 12 Yr Blended Scotch Whisky 1.75l,54.99,4.1,33,2,2,2,12,15,Shieldaig Speyside Single Malt 21Yr 750ml,86.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,Carlyle Blended Scotch Whisky 1.75L,19.99,Purity Vodka Connoisseur 51 750ml,28.99,"{'price': '14 reviews', 'satisfaction': '4 reviews'}",,20 out of 26 (77%) of reviewers would recommend this product to a friend.,20,77%
Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 375ml,14.99,4.2,436,20,17,41,127,231,Albino Armani Pinot Grigio Corvara 750ml,14.99,"Samuel Robert Rose Willamette Vintner's Reserve, 2020 750ml",14.99,Glen Ness Single Malt Scotch Whisky 750ml,18.99,Carlyle Blended Scotch Whisky 750ml,16.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,"{'price': '107 reviews', 'satisfaction': '58 reviews'}",{'disappointing': '5 reviews'},275 out of 327 (84%) of reviewers would recommend this product to a friend.,275,84%
Macallan Reflexion 750ml,1699.9,4,4,1,0,0,0,3,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,,,,,,,Chivas Royal Salute 21 Yr 750ml,79.99,{'satisfaction': '2 reviews'},,3 out of 4 (75%) of reviewers would recommend this product to a friend.,3,75%
Jamie Stewart Blended Scotch Whisky 1.75l,24.99,4.2,57,1,2,8,21,25,Tower Vodka 1.75L,19.99,Glen Logie Blended Scotch 1.75L,19.99,Sir Edward's Blended Smoky Scotch 1.75L,21.99,Kavanagh Irish Cream 1.75L,23.99,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,"{'price': '19 reviews', 'value': '7 reviews'}",,35 out of 42 (83%) of reviewers would recommend this product to a friend.,35,83%
Catch Fire Apple & Cinnamon Whisky 50ml,0.99,3.9,14,1,2,2,1,8,Catch Fire Cinnamon Whisky 50ml,,Skatterbrain Dark Cherry Vanilla Whiskey 50ml,,Skatterbrain Dark Chocolate Banana Whiskey 50ml,,Skatterbrain Peanut Butter Whiskey 50ml,,Caruva Horchata Cream Liqueur 50ml,,,,,,
Balvenie 40 Yr 750ml,4939.9,5,2,0,0,0,0,2,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,,,,,,,Macallan Rare Cask 750ml,59.99,,,,,
Sir Edward'S Blended Scotch Whisky 1.75l,21.99,3.9,56,1,5,6,28,16,Old Crofter Blended Scotch Whisky 1.75L,27.99,,,,,,,Shieldaig 'The Classic' Blend 1.75L,23.99,"{'price': '18 reviews', 'value': '10 reviews'}",,34 out of 43 (79%) of reviewers would recommend this product to a friend.,34,79%
Sir Edward'S Blended Scotch Whisky 750ml,12.99,3.9,56,1,5,6,28,16,Los Cabos Silver Tequila 750ml,,C&J Blended Scotch Whisky 750ml,14.99,Akva Organic Swedish Vodka 750ml,12.99,1889 Royal Brandy 750ml,,Tower Vodka 750ml,10.99,"{'price': '18 reviews', 'value': '10 reviews'}",,34 out of 43 (79%) of reviewers would recommend this product to a friend.,34,79%
Benriach The Original Ten Speyside Single Malt Scotch Whisky 750ml,55.99,4.5,6,0,0,1,1,4,Shieldaig Islay Single Malt 750ml,19.99,,,,,,,"Courtney Benham Pinot Noir Napa, 2018 750ml",24.99,,,,,
Old Crofter Blended Scotch Whisky 1.75l,27.99,4.3,43,1,1,4,13,24,Shieldaig 'The Classic' Blend 1.75L,23.99,Carlyle Blended Scotch Whisky 1.75L,19.99,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,Jamie Stewart Blended Scotch Whisky 1.75L,24.99,Grangestone Sherry Finish 750ml,26.99,"{'price': '9 reviews', 'satisfaction': '6 reviews'}",,30 out of 34 (88%) of reviewers would recommend this product to a friend.,30,88%
Torabhaig Legacy 2017 Single Malt Scotch Whisky 750ml,57.99,4,3,0,0,1,1,1,Smokehead Single Malt Scotch 750ml,62.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,,,,,
Kavalan Whisky Ex-Bourbon Oak 750ml,119.99,4.3,4,0,0,1,1,2,Soledad 8 Yr Extra Anejo Tequila 750ml,39.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,,,,,
Catch Fire Cinnamon Whisky 50ml,0.99,4.6,668,23,14,18,89,524,Catch Fire Apple & Cinnamon Whisky 50ml,,Caruva Horchata Cream Liqueur 50ml,,Skatterbrain Peanut Butter Whiskey 50ml,,Skatterbrain Dark Cherry Vanilla Whiskey 50ml,,Drego Azul Gold Tequila 50ml,,"{'satisfaction': '47 reviews', 'price': '24 reviews'}",{'disappointing': '3 reviews'},526 out of 574 (92%) of reviewers would recommend this product to a friend.,526,92%
Grangestone 12 Yr Single Malt Scotch Whisky 375ml,19.99,4.1,392,29,15,39,115,194,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 375ml,14.99,Shieldaig Speyside Single Malt 750ml,18.99,El Padrino Anejo 375ml,19.99,Stella Artois 12pk-11oz Btls,14.99,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,"{'price': '108 reviews', 'satisfaction': '42 reviews'}","{'weight': '3 reviews', 'disappointing': '3 reviews'}",246 out of 307 (80%) of reviewers would recommend this product to a friend.,246,80%
McAdams Canadian Whisky 1.75l,15.99,4.4,25,0,0,3,9,13,Starr Blu Vodka Plastic 1.75L,14.99,Karkov Vodka 1.75L,14.99,Starr Blu Vodka 1.75L,14.99,Ellington Canadian Whisky 1.75L,18.99,Bay Street Blended Whiskey 1.75L,13.99,"{'price': '8 reviews', 'satisfaction': '3 reviews'}",,16 out of 16 (100%) of reviewers would recommend this product to a friend.,16,100
Catch Fire Peach & Cinnamon Whisky 750ml,11.99,3.6,17,4,1,1,3,8,Catch Fire Apple & Cinnamon Whisky 750ml,11.99,Catch Fire Cinnamon Whisky 750ml,10.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,{'satisfaction': '4 reviews'},,11 out of 16 (69%) of reviewers would recommend this product to a friend.,11,69%
Hamilton'S Speyside Single Malt Scotch Whisky 750ml,21.99,3.6,38,4,5,4,13,12,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Hamilton's Highland Single Malt Scotch Whisky 750ml,21.99,Hamilton's Lowland Single Malt Scotch Whisky 750ml,21.99,Shieldaig Speyside Single Malt 750ml,18.99,Shieldaig Islay Single Malt 750ml,19.99,"{'price': '18 reviews', 'satisfaction': '5 reviews'}",,25 out of 35 (71%) of reviewers would recommend this product to a friend.,25,71%
Glenfiddich 40 Yr 750ml,4499.9,5,1,0,0,0,0,1,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,,,,,,,Macallan Rare Cask 750ml,59.99,,,,,
Rough Rider Double Cask Bourbon Whisky 750ml,26.99,4.3,17,1,0,0,8,8,Wolcott Kentucky Straight Bourbon 750ml,26.99,Black Ridge Bourbon 750ml,29.99,Agitator Bourbon Kentucky Straight Whiskey 750ml,29.99,Wellington Creek Bourbon 750ml,22.99,Redemption Bourbon Whiskey 750ml,27.99,"{'price': '4 reviews', 'satisfaction': '4 reviews'}",,13 out of 14 (93%) of reviewers would recommend this product to a friend.,13,93%
Glen Ness 12 Yr Single Malt Scotch Whisky 750ml,27.99,3.7,32,3,4,5,8,12,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Balnellan Cognac Cask Finish Single Malt Scotch 750ml,32.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Hamilton's Speyside Single Malt Scotch Whisky 750ml,21.99,El Padrino Blanco Tequila 750ml,22.99,"{'price': '9 reviews', 'value': '5 reviews'}",,21 out of 29 (72%) of reviewers would recommend this product to a friend.,21,72%
Bruichladdich Port Charlotte Heavily Peated Islay Single Malt Whisky 750ml,79.99,5,1,0,0,0,0,1,Shieldaig Speyside Sin Malt 25Yr 750ml,19.99,,,,,,,Dimensions Laphroaig 21yr 750ml,99.99,,,,,
Ensign Red Black 750ml,20.99,4.6,50,0,1,5,9,35,Tower Vodka 1.75L,19.99,El Padrino Blanco Tequila 750ml,22.99,Stella Artois 24 - 11oz Btls,25.99,Two Tigers Blended Indian Whisky 750ml,24.99,Darby's Reserve Rye Whiskey 750ml,21.99,"{'price': '11 reviews', 'satisfaction': '11 reviews'}",,41 out of 45 (91%) of reviewers would recommend this product to a friend.,41,91%
Aberfeldy 20 Year Exceptional Cask Single Malt Scotch Whisky 750ml,209.99,3.7,3,1,0,0,0,2,Glenfarclas 25 Yr 750ml,79.99,Jura 21 Yr Tide Time 750ml,96.99,Grangestone 31 Yr Single Malt 750ml,99.99,Chivas Royal Salute 21 Yr 750ml,79.99,Michelob Ultra 1/2 Keg,54.99,,,,,
Hatozaki Finest Japanese Whisky 750ml,41.99,4.2,28,0,3,5,4,16,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'satisfaction': '3 reviews', 'value': '3 reviews'}",,16 out of 21 (76%) of reviewers would recommend this product to a friend.,16,76%
Kaiyo The Sheri Whisky 750ml,134.99,5,2,0,0,0,0,2,Shibui Pure Malt 10 Yr Whisky 750ml,44.99,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,"Kosta Browne Pinot Noir Russian River Valley, 2019 750ml",39.97,Barrell Seagrass Rye Whiskey 750ml,88.99,,,,,
C&J Blended Scotch Whisky 1.75l,24.99,4,8,1,1,0,1,5,,,,,,,,,,,,,,,
Macallan No.6 750ml,4499.9,3,1,0,0,1,0,0,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,,,,,Chivas Royal Salute 21 Yr 750ml,79.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,,,,,
R&R Canadian 750ml,8.99,4.7,28,0,0,2,4,22,Pacific Peak Cabernet Sauvignon 1.5L,,Rivata Dry Vermouth 750ml,,Dasani 24-16.9oz Btls,,Mr Stacks Watermelon Schnapps 750ml,,Ed Edmundo Cabernet Sauvignon 750ml,,"{'price': '6 reviews', 'enjoyment': '2 reviews'}",,10 out of 11 (91%) of reviewers would recommend this product to a friend.,10,91%
Glenrothes Whisky Maker'S Cut 750ml,89.99,3.7,3,1,0,0,0,2,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,,,,,
Fukano Whisky 750ml,74.99,3.3,3,0,0,2,1,0,Auchavan 13Yr Islay Blended Malt Scotch Whiskey 750ml,56.99,Hatozaki Small Batch Japanese Whisky 750ml,60.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,Shibui Single Grain 18 Yr Whisky 750ml,39.99,,,,,
Glen Ness 18 Yr Single Malt Scotch Whisky 750ml,76.99,3.7,3,0,0,1,2,0,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Shieldaig Speyside Single Malt 21Yr 750ml,86.99,Duncan Taylor Blended Scotch 18 Yr 750ml,69.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,,,,,
C&J Blended Scotch Whisky 750ml,14.99,4,8,1,1,0,1,5,Carlyle Blended Scotch Whisky 750ml,16.99,Tower Vodka 750ml,10.99,Sir Edward's Blended Scotch Whisky 750ml,12.99,Ellington Reserve Apple Whisky 750ml,13.99,Albino Armani Pinot Grigio Corvara 750ml,14.99,,,,,
Fireball Cinnamon Whisky 50ml gift,9.99,4.8,223,8,0,3,17,195,Carlyle Blended Scotch Whisky 1.75L,19.99,,,,,,,White Claw Hard Seltzer Variety #2 12pk-12oz Cans,15.99,"{'satisfaction': '30 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Catch Fire Cinnamon Whisky 375ml,8.99,4.6,668,23,14,18,89,524,Cloud Break Chardonnay 750ml,,Witching Hour Red Blend 750ml,,Rondel Brut Cava 750ml,,Belvino Pinot Grigio 750ml,,Cloud Break Pinot Noir 750ml,,"{'satisfaction': '47 reviews', 'price': '24 reviews'}",{'disappointing': '3 reviews'},526 out of 574 (92%) of reviewers would recommend this product to a friend.,526,92%
Alexander Murray Blair Athol 17Yr 2000 Single Malt Scotch Whisky 750ml,119.99,5,1,0,0,0,0,1,Glen Fohdry 29yr Oloroso Cask Speyside Single Malt 750ml,99.99,,,,,,,Macallan Rare Cask 750ml,59.99,,,,,
DS Tayman Caol Ila 12 Year Single Malt Scotch Whisky 750ml,71.99,4.5,2,0,0,0,1,1,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Masterson's Rye Whiskey 10 Year 750ml,77.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,Royal Tiger Indian Whisky 750ml,46.99,,,,,
Black Velvet 8yr 750ml,13.49,4.1,18,2,0,1,6,9,Classic Club Vodka 1.75L,,Catch Fire Cinnamon Whisky 750ml,10.99,Double Black Merlot Paso Robles 750ml,13.99,Starr Blu Gin 750ml,,True - Spruce Waiter's Corkscrew,,"{'price': '6 reviews', 'enjoyment': '2 reviews'}",,8 out of 10 (80%) of reviewers would recommend this product to a friend.,8,80%
Mash Cut Blended Malt Scotch Whisky 750ml,24.99,3.7,21,1,5,1,6,8,Shieldaig Islay Single Malt 750ml,19.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,For Peat's Sake Scotch Whisky 750ml,19.99,Grangestone Sherry Finish 750ml,26.99,Barrowmans 12Yr Superior Scotch Whisky 750ml,27.99,"{'price': '5 reviews', 'satisfaction': '4 reviews'}",,12 out of 20 (60%) of reviewers would recommend this product to a friend.,12,60%
Three Fingers High 12 Yr Whisky 750ml,35.99,5,3,0,0,0,0,3,Stellum Rye Whiskey 750ml,54.99,Rough Rider Double Cask Bourbon Whisky 750ml,26.99,Ensign Red Canadian Whisky 1.75L,27.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,{'smoothness': '2 reviews'},,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Canadian Mist Plastic 750ml,9.29,4,1,0,0,0,1,0,Classic Club Vodka 1.75L,,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,,,,,
Hatozaki Small Batch Japanese Whisky 750ml,60.99,4,42,5,4,3,6,24,The Shin Japanese Malt Whisky 750ml,59.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,59.99,Hayama Pure Malt Whisky 750ml,56.99,Monsho Peated Pure Malt Whisky 750ml,59.99,"{'satisfaction': '6 reviews', 'price': '5 reviews'}",,23 out of 30 (77%) of reviewers would recommend this product to a friend.,23,77%
Canadian Club 375ml,8.99,4.6,152,4,0,8,25,115,,,,,,,,,,,"{'price': '13 reviews', 'value': '5 reviews'}",,30 out of 33 (91%) of reviewers would recommend this product to a friend.,30,91%
Royal Challenge Whisky 750ml,17.99,4,6,0,1,1,1,3,Corona Extra 12pk-12oz Btls,14.99,Shieldaig Islay Single Malt 750ml,19.99,Kinky Aloha 750ml,19.99,Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,Shieldaig Highland Single Malt 750ml,18.99,,,,,
Johnnie Walker Private Collection 750ml,869.99,5,1,0,0,0,0,1,Shieldaig 'The Classic' Blend 1.75L,23.99,,,,,,,,,,,,,
Nomad Outland Whisky 750ml,42.99,5,4,0,0,0,0,4,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,Salmon Sancerre Vieilles Vignes 750ml,32.99,"{'satisfaction': '6 reviews', 'flavor': '2 reviews'}",,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4,100
Mossburn Mannochmore 11 Yr Single Malt Whisky 750ml,99.99,3.8,11,1,1,2,2,5,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,,,,,
Maker'S Mark Bourbon Whisky 200ml,8.49,4.7,885,15,9,25,96,740,Redemption Wheated Bourbon 750ml,44.99,,,,,,,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,"{'price': '14 reviews', 'satisfaction': '13 reviews'}",,156 out of 171 (91%) of reviewers would recommend this product to a friend.,156,91%
Forty Creek Copper Pot 750ml,26.99,4.5,8,1,0,0,0,7,Rough Rider Double Cask Bourbon Whisky 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Heineken 24-12oz Btls,24.99,{'price': '3 reviews'},,6 out of 7 (86%) of reviewers would recommend this product to a friend.,6,86%
Crown Royal Regal Apple 50ml,3.29,4.6,6371,87,84,401,1117,4682,Carlyle Blended Scotch Whisky 1.75L,19.99,,,,,,,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,"{'satisfaction': '14 reviews', 'enjoyment': '9 reviews'}",,68 out of 73 (93%) of reviewers would recommend this product to a friend.,68,93%
Crown Royal With Two Glasses Gift 1.75l gift,36.49,4.6,26,2,0,0,2,22,Two Stars Bourbon 1.75L,36.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'satisfaction': '4 reviews', 'price': '2 reviews'}",,8 out of 8 (100%) of reviewers would recommend this product to a friend.,8,100
Smokehead High Voltage Whisky 750ml,94.99,2,1,0,1,0,0,0,Smokehead Rum Rebel Whisky 750ml,69.99,Smokehead Single Malt Scotch 750ml,62.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,Shieldaig 12yr Rum Cask Finish 750ml,54.99,Swift Single Malt Sauternes Finish 750ml,52.99,,,,,
