Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Smooth Ambler Contradiction 92 Proof 750ml,10.99,4.7,10,0,0,0,3,7,Bib & Tucker 6 Year Bourbon 750ml,52.99,Boondocks 8 Yr Port Cask Bourbon 750ml,49.99,Redemption Wheated Bourbon 750ml,44.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'smooth': '6 reviews', 'satisfaction': '2 reviews'}",,6 out of 6 (100%) of reviewers would recommend this product to a friend.,6.0,100
Tovolo - Sphere Ice Molds S/2,12.97,4.8,20,0,0,1,2,17,On the Rocks Glass & Ice Ball,19.99,Corkcicle Whiskey Wedge,24.99,Tovolo - Clear Sphere Ice Mold S/4,29.99,Ultimate Whiskey Set,39.99,Tovolo - King Cube Tray - Blue,,,,,,
Apothic Inferno Whiskey Barrel Red 750ml,15.49,4.6,176,4,5,7,25,135,Witching Hour Red Blend 750ml,,Carson Ridge Cabernet Sauvignon 750ml,11.99,Radius Red Blend 750ml,12.99,Magic Box Red Blend 750ml,,Eccentric Cabernet Sauvignon 750ml,,"{'satisfaction': '46 reviews', 'price': '21 reviews'}",,54 out of 61 (89%) of reviewers would recommend this product to a friend.,54.0,89%
Early Times 1.75l,26.99,4.5,56,0,3,5,11,37,Starr Blu Vodka Plastic 1.75L,14.99,Colonel Lee Bourbon 1.75L,19.99,Tower Vodka 1.75L,19.99,Bankers Club Bourbon 1.75L,15.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,"{'price': '13 reviews', 'satisfaction': '7 reviews'}",,19 out of 23 (83%) of reviewers would recommend this product to a friend.,19.0,83%
Wolcott Kentucky Straight Bourbon 750ml,19.99,4.1,317,14,11,39,103,150,Redemption Bourbon Whiskey 750ml,27.99,Redemption High Rye Bourbon 750ml,27.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,Bluff Springs Straight Bourbon 750ml,24.99,Redemption Rye 750ml,27.99,"{'price': '72 reviews', 'satisfaction': '41 reviews'}",,227 out of 274 (83%) of reviewers would recommend this product to a friend.,227.0,83%
Whisky Stones,26.49,2.5,2,1,0,0,1,0,Tovolo - Sphere Ice Molds S/2,10.99,Viski - Glacier Rocks SS Sphere,,Corkcicle Whiskey Wedge,24.99,On the Rocks Glass & Ice Ball,19.99,Viski - Glacier Rocks Hexigon S/4,19.99,,,,,
William Wolf Pecan Bourbon 750ml,30.99,4.8,37,1,1,0,2,33,Luxardo Maraschino Cherries 14.1oz,21.99,Michelob Ultra 24-12oz Cans,19.49,"Renieri Invetro, 2016 750ml",17.99,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,"{'satisfaction': '13 reviews', 'enjoyment': '2 reviews'}",,22 out of 24 (92%) of reviewers would recommend this product to a friend.,22.0,92%
Evan Williams White Bottled In Bond 100 Proof 1.75l,9.99,4.5,138,0,3,6,43,86,Legado Blanco Tequila 1.75L,22.99,Redemption High Rye Bourbon 750ml,27.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,,,,,
Tovolo - King Cube Tray - Red,99.99,4.5,4,0,0,1,0,3,Drinkworks by Keurig Drinkmaker,49.99,Tovolo - Clear Sphere Ice Mold S/4,29.99,Tovolo - King Cube Tray - Blue,,Tovolo - Sphere Ice Molds S/2,10.99,On the Rocks Glass & Ice Ball,19.99,,,,,
Johnnie Walker Sampler Pack 4pk-200ml,19.99,4.8,32,0,0,1,3,28,Carlyle Blended Scotch Whisky 750ml,16.99,,,,,,,Macallan Rare Cask 750ml,59.99,"{'value': '5 reviews', 'price': '3 reviews'}",,8 out of 8 (100%) of reviewers would recommend this product to a friend.,8.0,100
Colonel Lee Bourbon 1.75l,32.49,4.3,170,0,9,13,67,81,Starr Blu Vodka Plastic 1.75L,14.99,Bankers Club Bourbon 1.75L,15.99,Tower Vodka 1.75L,19.99,Starr Blu Vodka 1.75L,14.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,"{'price': '66 reviews', 'satisfaction': '23 reviews'}",,130 out of 141 (92%) of reviewers would recommend this product to a friend.,130.0,92%
Wild Turkey 81 Pf 1.75l,14.99,4.7,27,0,1,0,5,21,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,Salmon Sancerre Vieilles Vignes 750ml,32.99,{'satisfaction': '3 reviews'},,11 out of 11 (100%) of reviewers would recommend this product to a friend.,11.0,100
Libbey - Bourbon Glass 4pk,46.99,4.0,8,1,1,0,1,5,Ultimate Whiskey Set,39.99,Glencairn Whisky Glasses - 4pk,32.99,Corkcicle Whiskey Wedge,24.99,On the Rocks Glass & Ice Ball,19.99,Viski Admiral Crystal Glasses,24.99,"{'glass': '6 reviews', 'weight': '2 reviews'}",,2 out of 3 (67%) of reviewers would recommend this product to a friend.,2.0,67%
Johnnie Walker Black Label 1.75l,22.99,4.5,1656,36,28,134,320,1138,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,El Padrino Blanco Tequila 1.75L,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"{'satisfaction': '39 reviews', 'price': '34 reviews'}",,93 out of 105 (89%) of reviewers would recommend this product to a friend.,93.0,89%
Bulleit Bourbon 750ml,70.99,4.6,1192,12,16,54,270,840,Handy & Schiller Old Fashioned Cocktail 750ml,39.99,,,,,,,White Claw Variety Pack #1 12pk-12oz Cans,15.99,"{'satisfaction': '111 reviews', 'price': '97 reviews'}",,116 out of 128 (91%) of reviewers would recommend this product to a friend.,116.0,91%
Oban 14 Yr 750ml,44.99,4.8,149,0,0,3,17,129,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Casa Dragones Blanco 750ml,64.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,"{'satisfaction': '15 reviews', 'price': '5 reviews'}",,56 out of 59 (95%) of reviewers would recommend this product to a friend.,56.0,95%
Grangestone 14Yr PX Cask Finish Single Malt 750ml,18.99,4.1,33,2,4,2,6,19,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 1.75L,49.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Shieldaig Oloroso Cask Finish 750ml,49.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,"{'satisfaction': '4 reviews', 'price': '3 reviews'}",,23 out of 31 (74%) of reviewers would recommend this product to a friend.,23.0,74%
Wild Turkey American Honey 750ml,29.99,4.9,80,0,1,3,3,73,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Tower Vodka 1.75L,19.99,Ensign Red Peach 750ml,15.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'satisfaction': '8 reviews', 'price': '2 reviews'}",,25 out of 28 (89%) of reviewers would recommend this product to a friend.,25.0,89%
Glenmorangie Sampler Pack 4gft -100ml,15.99,4.6,17,0,1,2,0,14,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,Luxardo Maraschino Cherries 14.1oz,21.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,Glencairn Whisky Glasses - 4pk,32.99,Quinta das Carvalhas Tawny Taster 4pk-50ml,29.99,{'satisfaction': '3 reviews'},,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8.0,89%
Drinkworks Simply Whiskey Cola 4pk-50ml,24.99,4.8,4,0,0,0,1,3,Oceans Away Sparkling Pineapple Wine 4-375ml Can,22.99,,,,,,,Jack Daniels Black Jack Cola 6pk-10oz Btls,,,,,,
HOST Freeze Cooling Whisky Glasses,15.99,4.4,7,1,0,0,0,6,Corkcicle Whiskey Wedge,24.99,Ultimate Whiskey Set,39.99,On the Rocks Glass & Ice Ball,19.99,Corkcicle Cigar Glass,24.99,Glencairn Whisky Glasses - 4pk,32.99,,,,,
Buffalo Trace White Dog Mash #1 375ml,14.99,3.8,12,2,0,2,3,5,Luxardo Maraschino Cherries 14.1oz,21.99,Tower Vodka 1.75L,19.99,Appalachian Moonshine 750ml,19.99,Appalachian Moonshine Paw Paw 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,{'satisfaction': '3 reviews'},,8 out of 10 (80%) of reviewers would recommend this product to a friend.,8.0,80%
King'S Creek Black Label Cider 750ml,42.99,4.7,15,0,0,0,4,11,King's Creek Black Label Honey Whiskey 750ml,15.99,Ensign Red Salted Caramel 750ml,16.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Ensign Red Peach 750ml,15.99,Skatterbrain PB&J Whiskey 750ml,18.99,,,,,
Laphroaig 10 Yr 750ml,16.99,4.5,194,11,5,2,27,149,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,"{'satisfaction': '34 reviews', 'price': '18 reviews'}",,91 out of 106 (86%) of reviewers would recommend this product to a friend.,91.0,86%
Jack Daniels Winter Jack Tennessee Cider 750ml,56.99,4.6,107,4,3,3,14,83,King's Creek Black Label Cider 750ml,14.99,King's Creek Black Label Honey Whiskey 750ml,15.99,Boulevard Bourbon Barrel Quad 4pk-12oz Btls,13.99,BlueWing Vineyards Cabernet Sauvignon Sonoma 750ml,19.99,Bougrier 'V' Vouvray Grande Reserve 750ml,19.99,"{'satisfaction': '42 reviews', 'enjoyment': '4 reviews'}",,20 out of 22 (91%) of reviewers would recommend this product to a friend.,20.0,91%
Chicken Cock KY Straight Bourbon 750ml,31.99,4.4,7,1,0,0,0,6,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Stellum Bourbon Whiskey 750ml,54.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,"{'satisfaction': '3 reviews', 'appearance': '2 reviews'}",,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5.0,100
Yellowstone Select Bourbon 750ml,4.79,4.5,12,1,0,0,2,9,First Call Kentucky Straight Bourbon 1.75L,31.99,,,,,Handy & Schiller Old Fashioned Cocktail 750ml,39.99,El Padrino Blanco Tequila 750ml,22.99,{'satisfaction': '4 reviews'},,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8.0,89%
Woodford Reserve 50ml,109.99,4.7,624,8,11,21,84,500,Two Stars Bourbon 1.75L,36.99,,,,,,,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,"{'price': '15 reviews', 'satisfaction': '8 reviews'}",,133 out of 155 (86%) of reviewers would recommend this product to a friend.,133.0,86%
Kavalan Whisky King Car 750ml,33.99,5.0,6,0,0,0,0,6,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,{'price': '3 reviews'},,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4.0,100
Duke Kentucky Straight Bourbon 750ml,27.99,4.7,23,1,0,1,1,20,Bib & Tucker 6 Year Bourbon 750ml,52.99,Redemption Wheated Bourbon 750ml,44.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'satisfaction': '4 reviews', 'price': '2 reviews'}",,9 out of 11 (82%) of reviewers would recommend this product to a friend.,9.0,82%
Stillhouse Black Bourbon 750ml,21.99,4.1,15,1,0,3,3,8,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Agitator Bourbon Kentucky Straight Whiskey 750ml,29.99,Tower Vodka 1.75L,19.99,Redemption High Rye Bourbon 750ml,27.99,Hickory Hill Straight Bourbon 750ml,24.99,{'packaging': '2 reviews'},,9 out of 12 (75%) of reviewers would recommend this product to a friend.,9.0,75%
Jim Beam Red Stag Black Cherry 1.75l,29.99,3.8,168,40,8,7,6,107,Tower Vodka Plastic 1.75L,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"{'satisfaction': '40 reviews', 'enjoyment': '5 reviews'}",{'disappointing': '4 reviews'},19 out of 20 (95%) of reviewers would recommend this product to a friend.,19.0,95%
DS Crystal Whiskey Tasting Glass 2pk,24.99,5.0,1,0,0,0,0,1,Riedel Dom Perignon Champagne Glass - Single,34.99,,,,,,,True - Whiskey Glasses 4pk,14.99,,,,,
Johnnie Walker Black Label 750ml,19.99,4.7,503,8,8,16,64,407,Corona Extra 24-12oz Btls,26.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'price': '24 reviews', 'satisfaction': '15 reviews'}",,93 out of 105 (89%) of reviewers would recommend this product to a friend.,93.0,89%
The Original Backpacker Moonshine 750ml,23.99,5.0,1,0,0,0,0,1,The Original Backpacker Apple Pie Moonshine 750ml,19.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Southern Shine Apple Pie 750ml,15.99,The Original Backpacker Peach Cobbler Moonshine 750ml,19.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,,,,,
Buffalo Trace Bourbon 750ml,39.99,4.3,93,1,5,12,18,57,Luxardo Maraschino Cherries 14.1oz,21.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Tower Vodka 1.75L,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"{'price': '34 reviews', 'satisfaction': '6 reviews'}",,64 out of 77 (83%) of reviewers would recommend this product to a friend.,64.0,83%
Handy & Schiller Old Fashioned Cocktail 750ml,26.99,4.8,53,0,0,2,9,42,Handy & Schiller Manhattan Cocktail 750ml,38.49,Wolcott Kentucky Straight Bourbon 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'satisfaction': '13 reviews', 'functional': '3 reviews'}",,37 out of 38 (97%) of reviewers would recommend this product to a friend.,37.0,97%
Balcones Texas Pot Still Bourbon 750ml,37.99,3.7,112,15,11,15,23,48,Redemption High Rye Bourbon 750ml,27.99,Redemption Bourbon Whiskey 750ml,27.99,Luxardo Maraschino Cherries 14.1oz,21.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,"{'satisfaction': '29 reviews', 'price': '18 reviews'}",{'smell': '3 reviews'},62 out of 96 (65%) of reviewers would recommend this product to a friend.,62.0,65%
Traverse City Bourbon 750ml,64.99,5.0,3,0,0,0,0,3,McFarlane's Reserve Kentucky Straight Bourbon 1.75L,36.99,Redemption Wheated Bourbon 750ml,44.99,Handy & Schiller Old Fashioned Cocktail 750ml,39.99,Hudson Bright Lights Big Bourbon 750ml,41.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,,,,,
Rabbit Hole Heigold Kentucky Straight Bourbon 750ml,24.99,4.9,9,0,0,0,1,8,Bib & Tucker 6 Year Bourbon 750ml,52.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Breckenridge 105 High Proof Blended Bourbon 750ml,59.99,De Margerie Grand Cru Brut 750ml,44.99,,,,,
Corkcicle Cigar Glass,29.99,4.6,21,0,2,0,2,17,Corkcicle Whiskey Wedge,24.99,On the Rocks Glass & Ice Ball,19.99,Tovolo - Sphere Ice Molds S/2,10.99,Ultimate Whiskey Set,39.99,HOST Freeze Cooling Whisky Glasses,24.99,{'enjoyment': '2 reviews'},,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8.0,89%
Luigi Bormioli Classico DOF 4pk,14.99,4.7,3,0,0,0,1,2,Ultimate Whiskey Set,39.99,Luigi Bormioli Bach DOF 4pk,29.99,Viski Admiral Crystal Glasses,24.99,Corkcicle Whiskey Wedge,24.99,Riedel DSG Rocks Glass 2pk,32.99,,,,,
True - Whiskey Glasses 4pk,25.99,3.0,1,0,0,1,0,0,Glencairn Whisky Glasses - 4pk,32.99,Ultimate Whiskey Set,39.99,Corkcicle Whiskey Wedge,24.99,GoVino Whiskey Glass - 4pk,19.99,True - Bourbon Glasses 4pk,14.99,,,,,
Hudson Bright Lights Big Bourbon 375ml,94.99,4.4,17,1,1,1,2,12,Lazy River Bourbon 750ml,34.99,Redemption High Rye Bourbon 750ml,27.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,{'satisfaction': '3 reviews'},,8 out of 10 (80%) of reviewers would recommend this product to a friend.,8.0,80%
Heaven'S Door 10 Yr Tennessee Bourbon Redbreast Master Blender Edition 750ml,44.99,4.7,3,0,0,0,1,2,Barrell Seagrass Rye Whiskey 750ml,88.99,Chestnut Farms Bottled in Bond 750ml,99.99,Casa Dragones Blanco 750ml,64.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,,,,,
Michter'S US1 Bourbon 750ml,149.99,4.5,104,4,4,4,19,73,Bib & Tucker 6 Year Bourbon 750ml,52.99,Redemption Wheated Bourbon 750ml,44.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'enjoyment': '7 reviews', 'satisfaction': '7 reviews'}",,44 out of 49 (90%) of reviewers would recommend this product to a friend.,44.0,90%
Dalmore Cigar Malt 750ml,99.99,4.8,66,1,1,3,3,58,Creag Isle 25Yr Islay Single Malt 750ml,99.99,,,,,,,Armani Pinot Grigio Venezie 750ml,11.99,"{'satisfaction': '12 reviews', 'price': '4 reviews'}",,37 out of 42 (88%) of reviewers would recommend this product to a friend.,37.0,88%
Chestnut Farms Bottled In Bond 750ml,49.99,4.6,78,2,1,6,9,60,Heaven's Door Cask Strength Single Barrel Bourbon Barrel Select 750ml,71.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Barrell Bourbon Single Barrel Barrel Select 750ml,99.99,Garrison Brothers Small Batch Bourbon 750ml,79.99,Barrell Private Release Bourbon 750ml,99.99,"{'satisfaction': '10 reviews', 'price': '6 reviews'}",,51 out of 60 (85%) of reviewers would recommend this product to a friend.,51.0,85%
High West Double Rye Barrel Select 750ml,57.99,4.4,16,1,0,1,3,11,Breckenridge PX Sherry Cask Finish Bourbon Whiskey 750ml,62.99,,,,,Kicker Cane Cabernet Alexander Valley 750ml,22.99,Michelob Ultra Pure Gold 12pk-12oz Btls,15.99,,,,,
Balcones Texas Blue Corn Bourbon 750ml,17.99,4.9,11,0,0,0,1,10,Balcones True Blue Cask Strength Barrel Select 750ml,62.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Redemption Wheated Bourbon 750ml,44.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,{'sweet': '2 reviews'},,8 out of 8 (100%) of reviewers would recommend this product to a friend.,8.0,100
Bird Dog Kentucky Straight Bourbon 84 Proof 750ml,59.99,4.0,4,1,0,0,0,3,First Call Kentucky Straight Bourbon 750ml,19.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Two Stars Bourbon 750ml,19.99,Black Eagle Kentucky Straight Bourbon Whiskey 1.75L,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,{'satisfaction': '2 reviews'},,1 out of 2 (50%) of reviewers would recommend this product to a friend.,1.0,50%
Glen Fohdry 12yr Mizunara Oak Cask Speyside Single Malt 750ml,299.99,4.0,23,2,1,2,7,11,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Shieldaig 12yr Rum Cask Finish 750ml,54.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Hatozaki Small Batch Japanese Whisky 750ml,60.99,{'satisfaction': '3 reviews'},,15 out of 20 (75%) of reviewers would recommend this product to a friend.,15.0,75%
Kentucky Owl Straight Bourbon 750ml,33.99,4.4,10,1,0,1,0,8,Kentucky Owl Straight Rye #4 750ml,19.99,Barrell Craft Spirits Gray Label Bourbon 15 Year 750ml,49.99,Casa Dragones Tequila Joven 750ml,94.99,"De Venoge Louis XV Gift w 2 Glasses, 1996 750ml",49.99,Tears of Llorona Extra Anejo 1L,49.99,,,,,
Yukon Jack 1.75l,26.99,4.8,28,1,0,0,3,24,Nixta Liqueur 750ml,30.49,Redemption Rye 750ml,27.99,Knight Gabriello Grappa di Brunello 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,{'satisfaction': '4 reviews'},,11 out of 12 (92%) of reviewers would recommend this product to a friend.,11.0,92%
The Knot 100 Proof 750ml,4.49,3.5,26,10,0,0,0,16,Luxardo Maraschino Cherries 14.1oz,21.99,Jonah's Curse Black Spiced Rum 1.75L,20.99,Angostura Bitters 16.2oz,22.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,{'satisfaction': '7 reviews'},,12 out of 22 (55%) of reviewers would recommend this product to a friend.,12.0,55%
Crafthouse Cocktails Gold Rush 200ml,11.49,3.8,10,2,1,0,1,6,Crafthouse Cocktails Rum Old Fashioned 200ml,,Crafthouse Cocktails Southside 200ml,,Crafthouse Cocktails Paloma 200ml,,Crafthouse Cocktails Smoky Margarita 200ml,,Crafthouse Cocktails Moscow Mule 200ml,,,,,,
Mule 2.0 Old Fashioned Mule 4pk-12oz cans,19.99,4.0,1,0,0,0,1,0,Largo Bay Pineapple Coconut Colada Sparkling Cocktail 4pk-12oz Cans,,Ed Edmundo Cabernet Sauvignon 750ml,,Carson Ridge Cabernet Sauvignon 750ml,11.99,Not Your Father's Root Beer 6pk-12oz Btls,11.49,La Vostra Prosecco 750ml,10.99,,,,,
Zing Zang Sweet & Sour Mix 32oz,18.99,4.5,8,0,0,1,2,5,Master of Mixes Sweet & Sour 1.75L,,Finest Call Sweet & Sour 1L,,Largo Bay Mai Tai 1.75L,14.99,Rose's Sweet N Sour 1L,,Mr Stacks Triple Sec 750ml,,,,,,
Appalachian Moonshine Paw Paw 750ml,4.49,4.5,17,0,1,1,4,11,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Appalachian Moonshine Blackberry 750ml,19.99,Appalachian Moonshine Apple Pie 750ml,19.99,The Original Backpacker Dark Chocolate Cherry Moonshine 750ml,19.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,{'satisfaction': '3 reviews'},,12 out of 15 (80%) of reviewers would recommend this product to a friend.,12.0,80%
Drinkworks Gentleman Jack Manhattan 4pk-50ml,18.99,5.0,4,0,0,0,0,4,Five Drinks Variety Pack 10p - 200ml,22.99,,,,,,,,,,,,,
Crafthouse Cocktails Rum Old Fashioned 200ml,14.99,4.6,5,0,0,1,0,4,Crafthouse Cocktails Gold Rush 200ml,,Crafthouse Cocktails Paloma 200ml,,Crafthouse Cocktails Southside 200ml,,Crafthouse Cocktails Moscow Mule 200ml,,Crafthouse Cocktails Smoky Margarita 200ml,,,,,,
Drinkworks Elijah Craig Old Fashion 4pk-50ml,31.99,4.8,6,0,0,0,1,5,Bittermilk Bourbon Barrel-Aged Old Fashioned 8.5oz,16.99,,,,,Drinkworks CO2 Replacement Cartridge,14.99,Drinkworks Cleaning Tablets,,,,,,
Crown Royal Whisky & Cola 4pk-12oz cans,11.99,4.8,15,0,0,1,1,13,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,"Iter Chardonnay California, 2019 750ml",10.99,"{'taste': '2 reviews', 'satisfaction': '2 reviews'}",,6 out of 6 (100%) of reviewers would recommend this product to a friend.,6.0,100
First Call Kentucky Straight Bourbon 1.75l,18.99,3.6,179,21,22,22,56,58,First Call Kentucky Straight Rye Whiskey 1.75L,35.99,McFarlane's Reserve Kentucky Straight Bourbon 1.75L,36.99,Two Stars Bourbon 1.75L,36.99,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,"{'price': '49 reviews', 'satisfaction': '24 reviews'}","{'disappointing': '4 reviews', 'design': '3 reviews'}",105 out of 163 (64%) of reviewers would recommend this product to a friend.,105.0,64%
Jack Daniels Honey & Lemonade 4pk-12oz cans,19.99,4.5,6,0,0,1,1,4,Budweiser Zero 12pk-12oz Cans,12.99,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,,,,,
Jim Beam Ginger Highball Bourbon Seltzer 4pk-12oz cans,86.99,4.7,3,0,0,0,1,2,Borrasca Rose Cava 750ml,,Angostura Bitters 4oz,,Greenhouse Cucumber Basil Hard Seltzer 4pk-12oz Cans,,Veil Summer Sparkler Seltzer 4pk-12oz Cans,,Ed Edmundo Cabernet Sauvignon 750ml,,,,,,
